M.	NNP	1.0
L'action	NN	1.0
GRACE	NN	1.0
d'évaluation	NN	1.0
de	FW	0.5
l'assignation	FW	1.0
des	FW	1.0
parties	NNS	1.0
du	NNP	1.0
discors	NNS	1.0
pour	VBP	1.0
le	FW	1.0
français	FW	1.0
Langues	FW	1.0
vol-2	FW	1.0
E.	NNP	1.0
Abney	NNP	1.0
S.	NNP	1.0
Flickinger	NNP	1.0
D.	NNP	1.0
Gdaniec	NNP	1.0
C.	NNP	1.0
Grishman	NNP	1.0
R.	NNP	1.0
Harrison	NNP	1.0
Hindle	NNP	1.0
Ingria	NNP	1.0
Jelinek	NNP	1.0
F.	NNP	1.0
Klavans	NNP	1.0
Liberman	NNP	1.0
Marcus	NNP	1.0
Reukos	NNP	1.0
Santoni	NNP	1.0
B.	NNP	1.0
Strzalkowski	NNP	1.0
T.	NNP	1.0
A	NNP	0.04
procedure	NN	1.0
quantitatively	RB	1.0
comparing	VBG	1.0
coverage	NN	1.0
English	JJ	0.1891891891891892
DARPA	NNP	1.0
Speech	NNP	0.22580645161290322
Language	NNP	0.5833333333333334
Workshop	NNP	1.0
L.	NNP	1.0
Language	NN	0.4166666666666667
lessons	NNS	1.0
MUC	NN	1.0
ATIS	NN	1.0
LREC	NNP	1.0
Granada	NNP	1.0
Pallet	NNP	0.5
D.S.	NNP	1.0
The	NNP	0.005208333333333333
NIST	NNP	1.0
role	NN	1.0
benchmark	NN	1.0
tests	NNS	0.5
Different	NNP	0.5
Depending	VBG	1.0
distinctions	NNS	1.0
traditionally	RB	1.0
Intrinsic	JJ	1.0
vs.	CC	0.25
extrinsic	JJ	1.0
considers	VBZ	1.0
isolated	VBN	1.0
characterizes	VBZ	1.0
performance	NN	1.0
respect	NN	1.0
gold	JJ	1.0
pre-defined	JJ	1.0
evaluators	NNS	1.0
Extrinsic	JJ	1.0
either	CC	1.0
embedded	JJ	1.0
serving	VBG	1.0
user	NN	1.0
characterized	VBN	1.0
terms	NNS	1.0
utility	NN	1.0
overall	JJ	1.0
consider	VB	0.5
parser	NN	1.0
POS	NN	0.9230769230769231
intrinsic	JJ	1.0
run	VB	0.8
labeled	JJ	0.6666666666666666
standard	NN	0.2857142857142857
parsing	VBG	0.35714285714285715
Black-box	FW	0.5
glass-box	NN	1.0
Black-box	JJ	0.5
parameters	NNS	1.0
related	VBN	0.26666666666666666
quality	NN	1.0
speed	NN	1.0
reliability	NN	1.0
consumption	NN	1.0
importantly	RB	1.0
fidelity	NN	1.0
Glass-box	JJ	1.0
looks	VBZ	1.0
linguistic	JJ	1.0
resources	NNS	1.0
size	NN	1.0
predict	VB	0.8333333333333334
informative	JJ	1.0
error	NN	1.0
future	JJ	0.3333333333333333
developments	NNS	1.0
manual	FW	0.5
evaluate	VB	1.0
Although	IN	1.0
cost	NN	1.0
quite	RB	1.0
repeated	VBN	1.0
needed	VBN	1.0
much	JJ	0.2727272727272727
additional	JJ	1.0
costs	NNS	1.0
prove	VB	1.0
impossible	JJ	1.0
inter-annotator	JJ	1.0
agreement	NN	1.0
Manual	JJ	1.0
judges	NNS	1.0
instructed	VBN	1.0
estimate	VB	0.75
sample	NN	1.0
thanks	NNS	1.0
competence	NN	1.0
reference	NN	1.0
variation	NN	1.0
across	IN	1.0
ratings	NNS	1.0
why	WRB	1.0
objective	JJ	0.8
kind	NN	1.0
appears	VBZ	1.0
Shared	VBN	1.0
Campaigns	NNS	1.0
BioCreative	JJ	1.0
Message	NN	1.0
Understanding	VBG	1.0
Conference	NNP	1.0
Technolangue\/Easy	NNP	0.5
Text	NNP	0.3333333333333333
Retrieval	NNP	1.0
exercises	NNS	1.0
Semantic	JJ	0.6666666666666666
SemEval	NN	1.0
MorphoChallenge	NN	1.0
Semi-supervised	JJ	1.0
Unsupervised	JJ	1.0
Morpheme	NNP	1.0
Analysis	NNP	0.4
Standardization	NNP	1.0
ISO	NN	1.0
sub-committee	NN	1.0
ease	VB	1.0
interoperability	NN	1.0
lexical	JJ	1.0
ISO\/TC37	NN	1.0
ISO\/TC37\/SC4	NN	1.0
standards	NNS	1.0
published	VBN	0.7142857142857143
under	IN	1.0
lexicon	NN	1.0
LMF	NN	1.0
category	NN	1.0
registry	NN	1.0
shortened	VBN	1.0
version	NN	1.0
product	NN	1.0
still	RB	1.0
points	NNS	0.5
original	JJ	0.9230769230769231
DA	NN	0.6666666666666666
studies	NNS	1.0
term	NN	1.0
analyzing	NN	0.2
signed	VBN	1.0
semiotic	JJ	1.0
event	NN	1.0
abbreviation	NN	1.0
MT	NN	0.6
confused	VBN	1.0
computer-aided	JJ	1.0
machine-aided	JJ	1.0
MAHT	NN	1.0
interactive	JJ	1.0
sub-field	NN	1.0
investigates	VBZ	1.0
software	NN	1.0
basic	JJ	1.0
level	NN	1.0
performs	VBZ	1.0
substitution	NN	1.0
good	JJ	1.0
whole	JJ	0.7777777777777778
phrases	NNS	1.0
closest	JJS	1.0
counterparts	NNS	1.0
target	NN	1.0
Solving	VBG	1.0
techniques	NNS	1.0
rapidly	RB	1.0
growing	VBG	1.0
leading	VBG	1.0
better	JJR	0.8888888888888888
translations	NNS	1.0
differences	NNS	1.0
typology	NN	1.0
idioms	NNS	1.0
isolation	NN	1.0
anomalies	NNS	1.0
citation	NN	1.0
Current	JJ	0.8
allows	VBZ	1.0
customisation	NN	1.0
domain	NN	1.0
profession	NN	1.0
weather	NN	1.0
reports	NNS	1.0
improving	VBG	1.0
limiting	VBG	1.0
scope	NN	1.0
allowable	JJ	1.0
substitutions	NNS	1.0
technique	NN	1.0
effective	JJ	1.0
domains	NNS	1.0
formulaic	JJ	1.0
follows	VBZ	1.0
legal	JJ	1.0
usable	JJ	1.0
standardised	JJ	1.0
Improved	VBN	1.0
achieved	VBN	0.8
intervention	NN	1.0
accurately	RB	1.0
if	IN	1.0
unambiguously	RB	1.0
With	IN	0.8571428571428571
assistance	NN	1.0
MT	NNP	0.4
proven	VBN	1.0
tool	NN	1.0
assist	VB	1.0
translators	NNS	1.0
potential	NN	0.5714285714285714
debated	VBN	1.0
Since	IN	1.0
1950s	CD	0.75
scholars	NNS	1.0
questioned	VBN	1.0
possibility	NN	1.0
achieving	VBG	1.0
critics	NNS	1.0
claim	VBP	1.0
in-principle	JJ	1.0
obstacles	NNS	1.0
automatizing	VBG	1.0
1629	CD	1.0
René	NNP	1.0
Descartes	NNP	1.0
universal	JJ	1.0
equivalent	JJ	0.8
ideas	NNS	1.0
tongues	NNS	1.0
sharing	VBG	1.0
symbol	NN	1.0
involved	VBN	0.6666666666666666
ushered	VBD	1.0
era	NN	1.0
substantial	JJ	1.0
funding	NN	0.75
machine-translation	NN	1.0
Real	JJ	1.0
ten-year-long	JJ	1.0
Beginning	VBG	0.5
increased	VBD	0.2
became	VBD	1.0
expensive	JJ	1.0
interest	NN	1.0
shown	VBN	1.0
idea	NN	1.0
digital	JJ	1.0
proposed	VBN	0.6666666666666666
early	RB	0.1
1946	CD	1.0
A.	NNP	1.0
Booth	NNP	1.0
possibly	RB	1.0
Warren	NNP	1.0
Weaver	NNP	1.0
wrote	VBD	1.0
memorandum	NN	1.0
Translation	NN	1.0
1949	CD	1.0
means	VBZ	1.0
demonstration	NN	1.0
APEXC	NNP	1.0
Birkbeck	NNP	1.0
College	NNP	1.0
University	NNP	1.0
London	NNP	1.0
rudimentary	JJ	1.0
Several	JJ	1.0
papers	NNS	1.0
popular	JJ	1.0
journals	NNS	1.0
Wireless	NNP	1.0
Sept.	NNP	1.0
1955	CD	1.0
Cleave	NNP	1.0
Zacharov	NNP	1.0
pioneered	VBD	1.0
reading	VBG	0.5
composing	VBG	1.0
Braille	NNP	1.0
Decoding	VBG	0.5
source	NN	1.0
Re-encoding	JJ	1.0
Behind	IN	1.0
ostensibly	RB	1.0
lies	VBZ	1.0
cognitive	JJ	1.0
operation	NN	1.0
decode	VB	1.0
entirety	NN	1.0
translator	NN	1.0
must	MD	1.0
interpret	VB	1.0
analyze	VB	0.5
all	PDT	0.16279069767441862
in-depth	JJ	1.0
syntax	NN	1.0
etc.	FW	0.13636363636363635
culture	NN	1.0
speakers	NNS	1.0
needs	VBZ	0.8
re-encode	VB	1.0
Therein	NNP	1.0
challenge	NN	1.0
how	WRB	1.0
program	VB	0.045454545454545456
understand	VB	1.0
does	VBZ	1.0
create	VB	0.7647058823529411
approached	VBN	1.0
ways	NNS	1.0
Approaches	VBZ	0.3333333333333333
Bernard	NNP	1.0
Vauquois	NNP	1.0
pyramid	NN	1.0
showing	VBG	1.0
comparative	JJ	1.0
depths	NNS	1.0
intermediary	JJ	1.0
interlingual	JJ	1.0
peak	NN	1.0
followed	VBN	0.75
transfer-based	JJ	1.0
translated	VBN	0.75
suitable	JJ	1.0
orally	RB	1.0
replace	VB	1.0
argued	VBN	1.0
first	RB	0.15151515151515152
rule-based	JJ	1.0
parse	VBP	0.1111111111111111
symbolic	JJ	1.0
According	VBG	1.0
require	VBP	0.45454545454545453
lexicons	NNS	1.0
morphological	JJ	1.0
enough	JJ	0.6
work	VBP	0.20833333333333334
enough	RB	0.4
native	JJ	1.0
speaker	NN	1.0
get	VB	0.8571428571428571
approximate	JJ	1.0
getting	VBG	1.0
support	VB	0.5
work	NN	0.75
grammar-based	JJ	1.0
But	CC	1.0
need	VBP	0.5714285714285714
skilled	JJ	1.0
linguist	NN	1.0
carefully	RB	1.0
design	VB	0.25
use	VBP	0.19444444444444445
closely	RB	1.0
shallow-transfer	JJ	1.0
Rule-based	JJ	1.0
dictionary-based	JJ	1.0
paradigms	NNS	1.0
Transfer-based	JJ	1.0
Interlingual	NNP	0.3333333333333333
Interlingual	JJ	0.6666666666666666
instance	NN	1.0
transformed	VBN	1.0
\/	:	1.0
target-language-independent	JJ	1.0
out	IN	0.07142857142857142
interlingua	NN	1.0
Dictionary-based	JJ	1.0
entries	NNS	1.0
tries	VBZ	1.0
generate	VB	0.7777777777777778
bilingual	JJ	1.0
Canadian	NNP	0.5
Hansard	NNP	1.0
English-French	JJ	1.0
record	NN	1.0
Canadian	JJ	0.5
parliament	NN	1.0
EUROPARL	NN	1.0
Where	WRB	1.0
corpora	NNS	0.2727272727272727
impressive	JJ	1.0
translating	VBG	1.0
rare	JJ	1.0
CANDIDE	NNP	1.0
Google	NNP	1.0
used	VBD	0.07964601769911504
SYSTRAN	NNP	1.0
switched	VBD	1.0
October	NNP	1.0
Recently	RB	1.0
improved	VBD	0.5
capabilities	NNS	1.0
inputting	VBG	1.0
approximately	RB	1.0
200	CD	1.0
billion	CD	1.0
United	NNP	1.0
Nations	NNP	0.5
materials	NNS	1.0
train	VB	1.0
Accuracy	NN	0.8571428571428571
improved	VBN	0.5
Example-based	JJ	1.0
EBMT	NN	1.0
Makoto	NNP	1.0
Nagao	NNP	1.0
1984	CD	1.0
characterised	VBN	1.0
main	JJ	1.0
run-time	NN	1.0
essentially	RB	1.0
analogy	NN	1.0
viewed	VBN	1.0
case-based	JJ	1.0
reasoning	NN	1.0
Hybrid	NNP	1.0
HMT	NN	1.0
leverages	VBZ	1.0
strengths	NNS	1.0
methodologies	NNS	1.0
companies	NNS	1.0
Asia	NNP	1.0
Online	NNP	1.0
LinguaSys	NNP	1.0
Systran	NNP	1.0
PangeaMT	NN	1.0
UPV	NN	1.0
claiming	VBG	1.0
hybrid	NN	1.0
Rules	NNS	1.0
post-processed	JJ	1.0
Translations	NNS	1.0
engine	NN	1.0
Statistics	NNS	1.0
attempt	NN	0.6666666666666666
adjust\/correct	VB	1.0
guided	VBN	1.0
pre-process	JJ	1.0
better	RB	0.1111111111111111
guide	VB	1.0
post-process	VB	1.0
functions	NNS	1.0
normalization	NN	1.0
lot	NN	1.0
flexibility	NN	1.0
control	NN	1.0
issues	NNS	1.0
Disambiguation	NNP	1.0
Word-sense	JJ	1.0
concerns	NNS	1.0
finding	VBG	1.0
raised	VBN	1.0
Yehoshua	NNP	1.0
Bar-Hillel	NNP	1.0
pointed	VBD	1.0
encyclopedia	NN	1.0
meanings	NNS	1.0
Today	NN	1.0
numerous	JJ	1.0
designed	VBN	1.0
overcome	VB	1.0
They	PRP	1.0
divided	VBN	1.0
shallow	JJ	1.0
deep	JJ	1.0
Shallow	JJ	1.0
assume	VBP	1.0
apply	VB	0.4
Deep	JJ	1.0
presume	VBP	1.0
comprehensive	JJ	1.0
So	RB	0.6666666666666666
far	RB	1.0
Claude	NNP	1.0
Piron	NNP	1.0
long-time	JJ	1.0
Nations	NNPS	0.5
Health	NNP	1.0
Organization	NNP	1.0
automates	VBZ	1.0
job	NN	1.0
harder	JJR	1.0
doing	VBG	1.0
ambiguities	NNS	1.0
exigencies	NNS	1.0
resolved	VBN	1.0
need	VB	0.19047619047619047
workday	NN	1.0
pages	NNS	1.0
hour	NN	1.0
...	:	1.0
About	IN	1.0
90	CD	1.0
%	NN	1.0
average	JJ	1.0
corresponds	VBZ	1.0
conditions	NNS	1.0
unfortunately	RB	1.0
's	VBZ	0.0784313725490196
six	CD	1.0
hours	NNS	1.0
There	EX	1.0
author	NN	1.0
Australian	JJ	0.5
physician	NN	1.0
cited	VBD	1.0
epidemic	JJ	1.0
declared	VBN	1.0
War	NNP	1.0
II	NNP	0.5
Japanese	JJ	0.375
prisoner	NN	1.0
war	NN	1.0
camp	NN	1.0
Was	VBD	1.0
he	PRP	1.0
talking	VBG	1.0
American	JJ	0.4
prisoners	NNS	1.0
therefore	RB	1.0
do	VB	0.2692307692307692
maybe	RB	1.0
phone	NN	1.0
call	NN	0.6666666666666666
Australia	NNP	1.0
ideal	JJ	1.0
own	JJ	1.0
higher	JJR	1.0
degree	NN	1.0
AI	NN	0.6666666666666666
yet	RB	1.0
attained	VBN	1.0
guessed	VBD	1.0
phrase	NN	1.0
prisoner-of-war	JJ	1.0
mentioned	VBN	1.0
reasonable	JJ	1.0
chance	NN	1.0
guessing	VBG	1.0
wrong	JJ	1.0
ask	VB	1.0
estimate	NN	0.25
automate	VBP	0.3333333333333333
25	CD	1.0
professional	JJ	1.0
leaving	VBG	1.0
75	CD	1.0
done	VBN	1.0
writing	NN	0.3333333333333333
communicative	JJ	1.0
variously	RB	1.0
coherent	JJ	1.0
sequences	NNS	1.0
propositions	NNS	1.0
acts	NNS	0.6666666666666666
turns-at-talk	NN	1.0
Contrary	JJ	1.0
traditional	JJ	1.0
analysts	NNS	1.0
study	VB	0.25
'	''	0.6842105263157895
prefer	VBP	1.0
naturally	RB	1.0
occurring	VBG	1.0
invented	VBN	0.5
essential	JJ	1.0
difference	NN	1.0
aims	VBZ	1.0
revealing	VBG	1.0
socio-psychological	JJ	1.0
characteristics	NNS	1.0
person\/persons	NNS	1.0
taken	VBN	1.0
variety	NN	1.0
disciplines	NNS	1.0
sociology	NN	1.0
anthropology	NN	1.0
psychology	NN	1.0
international	JJ	1.0
relations	NNS	1.0
geography	NN	1.0
communication	NN	1.0
subject	JJ	0.125
dimensions	NNS	1.0
primarily	RB	1.0
States	NNPS	1.0
represent	VB	0.6666666666666666
worldwide	JJ	1.0
view	NN	0.6666666666666666
subject	NN	0.875
Please	VB	1.0
improve	VB	1.0
discuss	VBP	1.0
issue	NN	1.0
talk	NN	1.0
December	NNP	1.0
2010	CD	1.0
Austrian	JJ	1.0
emigre	NN	1.0
Leo	NNP	1.0
Spitzer	NNP	1.0
Stilstudien	NNP	1.0
Style	NNP	1.0
Studies	NNP	1.0
1928	CD	1.0
earliest	JJS	1.0
Michel	NNP	1.0
Foucault	NNP	1.0
himself	PRP	1.0
translated	VBD	0.25
came	VBD	1.0
following	VBG	0.4666666666666667
Zellig	NNP	1.0
Harris	NNP	1.0
beginning	VBG	1.0
1952	CD	1.0
reporting	VBG	0.3333333333333333
1930s	NNS	1.0
Formal	JJ	1.0
equivalence	JJ	1.0
transformations	NNS	1.0
put	VB	0.5
canonical	JJ	1.0
Words	NNS	0.75
appear	VBP	0.5625
column	NN	1.0
array	NN	1.0
progressed	VBD	1.0
next	JJ	1.0
decades	NNS	1.0
references	NNS	1.0
sublanguage	NN	0.6666666666666666
Kittredge	NNP	1.0
&	CC	1.0
Lehrberger	NNP	1.0
1982	CD	1.0
culminating	VBG	1.0
informational	JJ	1.0
immunology	NN	1.0
et	FW	1.0
al.	FW	1.0
1989	CD	1.0
articulated	VBN	1.0
linguists	NNS	1.0
decided	VBD	0.6666666666666666
succession	NN	1.0
elaborate	JJ	1.0
sentence-level	JJ	1.0
discourses	NNS	1.0
worked	VBN	0.2
January	NNP	1.0
American	NNP	0.6
Bible	NNP	1.0
Society	NNP	1.0
James	NNP	1.0
Lauriault\/Loriot	NNP	1.0
find	VB	0.8461538461538461
fundamental	JJ	1.0
Quechua	NNP	1.0
Cuzco	NNP	1.0
area	NN	1.0
Peru	NNP	1.0
took	VBD	1.0
recorded	VBD	1.0
legends	NNS	1.0
placement	NN	1.0
form	VB	0.3
logical	JJ	1.0
mathematical	JJ	1.0
transcended	VBD	1.0
applied	VBD	0.13333333333333333
Eastern	NNP	1.0
Shipibo	NNP	1.0
taught	VBD	0.6666666666666666
Norman	NNP	1.0
Oklahoma	NNP	1.0
summers	NNS	1.0
1956	CD	1.0
1957	CD	1.0
Pennsylvania	NNP	1.0
interim	JJ	1.0
year	NN	1.0
tried	VBD	0.3333333333333333
publish	VB	1.0
paper	NN	1.0
Paragraph	NNP	1.0
Structure	NN	1.0
delayed	VBN	1.0
1970	CD	1.0
Loriot	NNP	1.0
Hollenbach	NNP	1.0
meantime	NN	1.0
Dr.	NNP	1.0
Kenneth	NNP	1.0
Lee	NNP	1.0
Pike	NNP	1.0
professor	NN	1.0
Michigan	NNP	1.0
Ann	NNP	1.0
Arbor	NNP	1.0
students	NNS	1.0
Robert	NNP	1.0
Longacre	NNP	1.0
disseminate	VB	1.0
dissertation	NN	1.0
methodology	NN	1.0
team	NN	1.0
led	VBN	0.3333333333333333
Naomi	NNP	1.0
Sager	NNP	1.0
NYU	NNP	1.0
sublanguage	JJ	0.3333333333333333
medical	JJ	1.0
informatics	NNS	1.0
Medical	NNP	1.0
Processor	NNP	1.0
publicly	RB	1.0
SourceForge	NNP	1.0
1970s	NNS	0.6666666666666666
cross-discipline	NN	1.0
DA	NNP	0.3333333333333333
develop	VB	1.0
humanities	NNS	1.0
sciences	NNS	1.0
concurrently	RB	1.0
semiotics	NNS	1.0
psycholinguistics	NNS	1.0
sociolinguistics	NNS	1.0
pragmatics	NNS	1.0
influenced	VBN	1.0
favor	VBP	1.0
dynamic	JJ	1.0
study	NN	0.75
oral	JJ	1.0
talk-in-interaction	NN	1.0
Mention	NN	1.0
Conversational	JJ	1.0
Sociologist	NNP	1.0
Harold	NNP	1.0
Garfinkel	NNP	1.0
founder	NN	1.0
Ethnomethodology	NN	1.0
Europe	NNP	0.8
key	JJ	1.0
theorists	NNS	1.0
Archaeology	NN	1.0
Knowledge	NN	1.0
Topics	NNS	1.0
levels	NNS	1.0
intonation	NN	1.0
gestures	NNS	1.0
style	NN	1.0
rhetoric	NN	1.0
moves	NNS	1.0
strategies	NNS	1.0
turns	NNS	1.0
Genres	NNS	1.0
politics	NNS	1.0
education	NN	1.0
business	NN	1.0
emergence	NN	1.0
cognition	NN	1.0
memory	NN	1.0
Political	JJ	1.0
focuses	VBZ	1.0
political	JJ	1.0
forums	NNS	1.0
debates	NNS	1.0
speeches	NNS	1.0
hearings	NNS	1.0
phenomenon	NN	1.0
informal	JJ	1.0
exchange	NN	1.0
reasoned	VBN	1.0
views	NNS	1.0
alternative	JJ	1.0
courses	NNS	1.0
action	NN	1.0
societal	JJ	1.0
essence	NN	1.0
democracy	NN	1.0
Full	JJ	1.0
persuasion	NN	1.0
candidacies	NNS	1.0
our	PRP$	1.0
everyday	JJ	1.0
Perspectives	NNS	1.0
perspectives	NNS	1.0
analytical	JJ	1.0
Emergent	JJ	1.0
Cohesion	NN	1.0
relevance	NN	1.0
Functional	JJ	1.0
Rhetoric	NN	1.0
Stylistics	NNS	1.0
Interactional	JJ	1.0
Ethnography	NN	1.0
Pragmatics	NNS	1.0
act	NN	0.25
Conversation	NN	1.0
Variation	NN	1.0
Applied	NNP	1.0
linguistics	VBZ	0.05
Cognitive	JJ	0.6666666666666666
label	NN	1.0
studying	VBG	1.0
production	NN	1.0
comprehension	NN	1.0
Discursive	JJ	1.0
Response	NNP	1.0
therapy	NN	1.0
counselling	NN	1.0
Critical	JJ	1.0
Sublanguage	NN	1.0
Genre	NNP	0.5
Genre	NN	0.5
Analysis	NN	0.6
emphasize	VBP	1.0
view	VBP	0.3333333333333333
contexts	NNS	1.0
distinction	NN	1.0
local	JJ	1.0
global	JJ	1.0
topics	NNS	1.0
schematic	JJ	1.0
conversations	NNS	1.0
begin	VB	1.0
titles	NNS	1.0
headlines	NNS	1.0
leads	NNS	1.0
abstracts	NNS	1.0
so	RB	0.43333333333333335
on	RB	0.018867924528301886
analyst	NN	1.0
decide	VB	0.75
relevant	JJ	1.0
specification	NN	1.0
required	VBN	0.5714285714285714
Are	VBP	1.0
there	RB	0.05
principles	NNS	1.0
Prominent	JJ	1.0
lists	NNS	1.0
poorly	RB	1.0
unverified	JJ	1.0
indiscriminate	JJ	1.0
help	NN	0.3333333333333333
clean	VB	0.5
meet	VB	1.0
Wikipedia	NNP	1.0
May	NNP	1.0
2012	CD	1.0
Marc	NNP	1.0
Angenot	NNP	1.0
de	IN	0.5
Beaugrande	NNP	1.0
Jan	NNP	1.0
Blommaert	NNP	1.0
Adriana	NNP	1.0
Bolivar	NNP	1.0
Carmen	NNP	1.0
Rosa	NNP	1.0
Caldas-Coulthard	NNP	1.0
Robyn	NNP	1.0
Carston	NNP	1.0
Wallace	NNP	1.0
Chafe	NNP	1.0
Paul	NNP	1.0
Chilton	NNP	1.0
Guy	NNP	1.0
Cook	NNP	1.0
Malcolm	NNP	1.0
Coulthard	NNP	1.0
Deese	NNP	1.0
Drew	NNP	1.0
Du	NNP	1.0
Bois	NNP	1.0
Alessandro	NNP	1.0
Duranti	NNP	1.0
Brenton	NNP	1.0
Faber	NNP	1.0
Fairclough	NNP	1.0
Roger	NNP	1.0
Fowler	NNP	1.0
Gee	NNP	1.0
Talmy	NNP	1.0
Givón	NNP	1.0
Charles	NNP	1.0
Goodwin	NNP	1.0
Art	NNP	1.0
Graesser	NNP	1.0
Michael	NNP	1.0
Halliday	NNP	1.0
Heritage	NNP	1.0
Janet	NNP	1.0
Holmes	NNP	1.0
David	NNP	1.0
Howarth	NNP	1.0
Hopper	NNP	1.0
Gail	NN	1.0
Jefferson	NNP	1.0
Barbara	NNP	1.0
Johnstone	NNP	1.0
Walter	NNP	1.0
Kintsch	NNP	1.0
Richard	NNP	1.0
Adam	NNP	1.0
Jaworski	NNP	1.0
William	NNP	1.0
Labov	NNP	1.0
George	NNP	1.0
Lakoff	NNP	1.0
Jay	NNP	1.0
Lemke	NNP	1.0
Stephen	NNP	1.0
H.	NNP	1.0
Levinsohn	NNP	1.0
Jim	NNP	1.0
Martin	NNP	1.0
Aletta	NNP	1.0
Norval	NNP	1.0
Nunan	NNP	1.0
Elinor	NNP	1.0
Ochs	NNP	1.0
Gina	NNP	1.0
Poncini	NNP	1.0
Jonathan	NNP	1.0
Potter	NNP	1.0
Edward	NNP	1.0
Robinson	NNP	1.0
Nikolas	NNP	1.0
Rose	NNP	1.0
Harvey	NNP	1.0
Sacks	NNP	1.0
Svenka	NNP	1.0
Savic	NNP	1.0
Emanuel	NNP	1.0
Schegloff	NNP	1.0
Deborah	NNP	1.0
Schiffrin	NNP	1.0
Schober	NNP	1.0
Stef	NNP	1.0
Slembrouck	NNP	1.0
Stubbs	NNP	1.0
Swales	NNP	1.0
Tannen	NNP	1.0
Sandra	NNP	1.0
Thompson	NNP	1.0
Teun	NNP	1.0
van	NNP	1.0
Dijk	NNP	1.0
Theo	NNP	1.0
Leeuwen	NNP	1.0
Jef	NNP	1.0
Verschueren	NNP	1.0
Henry	NNP	1.0
Widdowson	NNP	1.0
Carla	NNP	1.0
Willig	NNP	1.0
Deirdre	NNP	1.0
Wilson	NNP	1.0
Ruth	NNP	1.0
Wodak	NNP	1.0
Margaret	NNP	1.0
Wetherell	NNP	1.0
Ernesto	NNP	1.0
Laclau	NNP	1.0
Chantal	NNP	1.0
Mouffe	NNP	1.0
Judith	NNP	1.0
De	NNP	1.0
Guzman	NNP	1.0
Cynthia	NNP	1.0
Hardy	NNP	1.0
Louise	NNP	1.0
Phillips	NNP	1.0
Bhatia	NNP	1.0
V.J.	NNP	1.0
overload	NN	1.0
meant	VBN	0.5
access	NN	1.0
correctly-developed	JJ	1.0
vital	JJ	1.0
increased	VBN	0.8
engines	NNS	1.0
Technologies	NNP	1.0
account	NN	1.0
variables	NNS	1.0
length	NN	1.0
Extractive	JJ	1.0
selecting	VBG	0.8
subset	NN	1.0
abstractive	JJ	1.0
build	VBP	0.6666666666666666
internal	JJ	1.0
might	NN	0.038461538461538464
contain	VB	0.5833333333333334
explicitly	RB	1.0
present	JJ	0.8333333333333334
original	NN	0.07692307692307693
state-of-the-art	JJ	1.0
weak	JJ	1.0
extractive	JJ	1.0
cover	VB	1.0
Two	CD	1.0
addressed	VBN	0.5
literature	NN	1.0
keyphrase	NN	1.0
tag	VB	0.125
document	NN	1.0
short	JJ	1.0
paragraph	NN	1.0
Extraction	NN	1.0
abstraction	NN	1.0
Broadly	RB	1.0
merely	RB	1.0
copy	VBP	1.0
deemed	VBD	1.0
clauses	NNS	1.0
paragraphs	NNS	1.0
paraphrasing	VBG	1.0
sections	NNS	1.0
condense	VB	1.0
strongly	RB	1.0
Types	NNS	1.0
depending	VBG	1.0
on	RP	0.009433962264150943
query	JJ	0.6666666666666666
query-biased	JJ	1.0
Summarization	NN	0.75
machine-generated	JJ	1.0
multimedia	NNS	1.0
pictures	NNS	1.0
movies	NNS	1.0
single	JJ	1.0
cluster	NN	1.0
news	NN	1.0
stories	NNS	1.0
multi-document	JJ	1.0
Keyphrase	NN	1.0
Task	NNP	1.0
description	NN	1.0
You	PRP	1.0
piece	NN	1.0
keywords	NNS	1.0
keyphrases	NNS	1.0
capture	VBP	0.5
primary	JJ	1.0
provide	VBP	0.16666666666666666
manually	RB	1.0
assigned	VBN	1.0
lacks	VBZ	1.0
pre-existing	JJ	1.0
rarely	RB	1.0
recent	JJ	1.0
Army	NNP	1.0
Corps	NNP	1.0
Engineers	NNP	1.0
rushing	VBG	1.0
President	NNP	1.0
Bush	NNP	1.0
promise	NN	1.0
protect	VB	1.0
New	NNP	1.0
Orleans	NNP	1.0
start	NN	0.5714285714285714
hurricane	NN	1.0
season	NN	1.0
installed	VBN	1.0
defective	JJ	1.0
flood-control	JJ	1.0
pumps	NNS	1.0
last	JJ	1.0
despite	IN	1.0
warnings	NNS	1.0
expert	NN	1.0
equipment	NN	1.0
fail	VB	1.0
storm	NN	1.0
according	VBG	1.0
obtained	VBN	0.7142857142857143
Associated	NNP	1.0
Press	NNP	1.0
extractor	NN	1.0
pulled	VBN	1.0
directly	RB	1.0
somehow	RB	1.0
internalize	VB	1.0
descriptive	JJ	1.0
negligence	NN	1.0
inadequate	JJ	1.0
protection	NN	1.0
floods	NNS	1.0
appear	VB	0.4375
Keyphrases	NNS	1.0
browsing	NN	1.0
Also	RB	1.0
could	MD	1.0
search	VB	0.18181818181818182
hits	NNS	1.0
full-text	JJ	1.0
generating	VBG	1.0
index	NN	1.0
Beginning	NN	0.5
Turney	NNP	0.7777777777777778
researchers	NNS	1.0
construct	VBP	0.3333333333333333
unigram	NN	0.6
bigram	NN	1.0
trigram	NN	1.0
though	IN	0.9
units	NNS	1.0
We	PRP	1.0
compute	VBP	0.5
describing	VBG	1.0
upper-case	JJ	1.0
letter	NN	1.0
assign	VB	0.8
positive	JJ	1.0
negative	JJ	1.0
labels	NNS	1.0
